"","seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS"
"4520","chr14",104136445,104138147,1703,"*","Promoter",14,104134783,104137024,2242,2,"105370708","ENST00000700911.1",0
"4521","chr14",104461784,104463821,2038,"*","Distal Intergenic",14,104579764,104589543,9780,1,"400258","ENST00000331952.6",-115943
"4522","chr14",104604047,104604782,736,"*","Promoter",14,104474678,104604759,130082,2,"388021","ENST00000415614.6",0
"4523","chr14",104605014,104605937,924,"*","Promoter",14,104594080,104605647,11568,2,"388021","ENST00000341595.7",0
"4524","chr14",104649518,104650259,742,"*","Distal Intergenic",14,104661120,104665558,4439,2,"101929634","ENST00000564585.1",15299
"4525","chr14",104797356,104798943,1588,"*","Distal Intergenic",14,104769349,104795751,26403,2,"207","ENST00000349310.7",-1605
"4526","chr14",104799032,104799623,592,"*","Promoter",14,104800596,104802486,1891,1,"100128927","ENST00000555360.1",-973
"4527","chr14",104801109,104802695,1587,"*","Promoter",14,104801101,104804712,3612,1,"100128927","ENST00000342537.8",8
"4528","chr14",104824805,104826111,1307,"*","Distal Intergenic",14,104821201,104823718,2518,1,"196872","ENST00000555578.1",3604
"4529","chr14",104842209,104844076,1868,"*","Exon (ENST00000556430.1/ENST00000556430.1, exon 1 of 1)",14,104821201,104823718,2518,1,"196872","ENST00000555578.1",21008
"4530","chr14",104844189,104844603,415,"*","Exon (ENST00000556430.1/ENST00000556430.1, exon 1 of 1)",14,104865268,104896747,31480,1,"283638","ENST00000414716.8",-20665
"4531","chr14",104904156,104905404,1249,"*","Exon (ENST00000555713.1/ENST00000555713.1, exon 1 of 3)",14,104893934,104895059,1126,1,"283638","ENST00000251181.8",10222
"4532","chr14",104929971,104930535,565,"*","Promoter",14,104930621,104932177,1557,1,"122618","ENST00000472702.1",-86
"4533","chr14",104930938,104933459,2522,"*","Promoter",14,104932160,104933235,1076,1,"122618","ENST00000553861.1",0
"4534","chr14",104934051,104935488,1438,"*","Intron (ENST00000649344.1/122618, intron 10 of 10)",14,104932160,104933235,1076,1,"122618","ENST00000553861.1",1891
"4535","chr14",104935614,104936365,752,"*","Intron (ENST00000649344.1/122618, intron 10 of 10)",14,104932160,104933235,1076,1,"122618","ENST00000553861.1",3454
"4536","chr14",104939726,104940240,515,"*","Exon (ENST00000555122.1/113146, exon 6 of 6)",14,104932160,104933235,1076,1,"122618","ENST00000553861.1",7566
"4537","chr14",104976453,104978158,1706,"*","Promoter",14,104937253,104978374,41122,2,"113146","ENST00000333244.6",216
"4538","chr14",104978605,104979747,1143,"*","Promoter",14,104937253,104978374,41122,2,"113146","ENST00000333244.6",-231
"4539","chr14",105032550,105034020,1471,"*","Distal Intergenic",14,105009573,105021083,11511,2,"55038","ENST00000336219.4",-11467
"4540","chr14",105055461,105056260,800,"*","Promoter",14,105049400,105055791,6392,2,"29933","ENST00000551869.1",0
"4541","chr14",105086986,105089745,2760,"*","Distal Intergenic",14,105092737,105098674,5938,1,"102723354","ENST00000686753.2",-2992
"4542","chr14",105092447,105093183,737,"*","Promoter",14,105092737,105098674,5938,1,"102723354","ENST00000686753.2",0
"4543","chr14",105093622,105093919,298,"*","Promoter",14,105093609,105095699,2091,1,"102723354","ENST00000548104.1",13
"4544","chr14",105094025,105094848,824,"*","Promoter",14,105093973,105100131,6159,1,"102723354","ENST00000655276.1",52
"4545","chr14",105166381,105167391,1011,"*","Intron (ENST00000347004.2/3714, intron 2 of 24)",14,105140995,105168776,27782,2,"3714","ENST00000331782.8",1385
"4546","chr14",105167663,105168150,488,"*","Promoter",14,105140995,105168776,27782,2,"3714","ENST00000331782.8",626
"4547","chr14",105397026,105397491,466,"*","3' UTR",14,105398538,105413859,15322,1,"647310","ENST00000451127.3",-1047
"4548","chr14",105397545,105398041,497,"*","Promoter",14,105398538,105413859,15322,1,"647310","ENST00000451127.3",-497
"4549","chr14",105404171,105404462,292,"*","Intron (ENST00000451127.3/647310, intron 2 of 3)",14,105398579,105450106,51528,1,"9112","ENST00000548638.5",5592
"4550","chr14",105409572,105411377,1806,"*","Exon (ENST00000451127.3/647310, exon 3 of 4)",14,105417833,105419071,1239,2,"100507437","ENST00000653291.1",7694
"4551","chr14",105411571,105412645,1075,"*","3' UTR",14,105417833,105419071,1239,2,"100507437","ENST00000653291.1",6426
"4552","chr14",105412944,105413689,746,"*","3' UTR",14,105417833,105419071,1239,2,"100507437","ENST00000653291.1",5382
"4553","chr14",105413981,105414982,1002,"*","Intron (ENST00000548638.5/9112, intron 2 of 5)",14,105417833,105419071,1239,2,"100507437","ENST00000653291.1",4089
"4554","chr14",105475037,105481637,6601,"*","Promoter",14,105475311,105478776,3466,1,"1397","ENST00000548923.5",0
"4555","chr14",105481735,105483076,1342,"*","Distal Intergenic",14,105478592,105479293,702,1,"1397","ENST00000551738.1",3143
"4556","chr14",105484821,105488282,3462,"*","Promoter",14,105486317,105488785,2469,1,"1396","ENST00000496700.5",0
"4557","chr14",105488437,105489726,1290,"*","Promoter",14,105489855,105499575,9721,1,"283643","ENST00000329886.11",-129
"4558","chr14",105489829,105490512,684,"*","Promoter",14,105489855,105499575,9721,1,"283643","ENST00000329886.11",0
"4559","chr14",105525636,105526183,548,"*","Promoter",14,105526583,105530198,3616,1,"80757","ENST00000392519.7",-400
"4560","chr14",105526905,105528448,1544,"*","Promoter",14,105527105,105528753,1649,1,"80757","ENST00000552019.1",0
"4561","chr14",105846065,105846379,315,"*","Distal Intergenic",14,105857513,105857572,60,2,"100616374","ENST00000579784.1",11193
"4562","chr14",105864911,105865161,251,"*","Distal Intergenic",14,105859484,105859553,70,2,"100616422","ENST00000581717.1",-5358
"4563","chr14",106197804,106198144,341,"*","Distal Intergenic",14,106287674,106288828,1155,1,"338004","ENST00000618204.2",-89530
"4564","chr14",106347429,106348034,606,"*","Distal Intergenic",14,106287674,106288828,1155,1,"338004","ENST00000618204.2",59755
"4565","chr14",106411380,106411668,289,"*","Distal Intergenic",14,106482435,106495588,13154,1,"338005","ENST00000603633.3",-70767
"4566","chr14",18694772,18695268,497,"*","Distal Intergenic",14,18630318,18633634,3317,2,"642426","ENST00000548050.1",-61138
"4567","chr14",19950361,19950679,319,"*","Distal Intergenic",14,19931044,19936757,5714,1,"79544","ENST00000641429.1",19317
"4568","chr14",20622799,20623810,1012,"*","Distal Intergenic",14,20584047,20609884,25838,2,"122651","ENST00000413502.1",-12915
"4569","chr14",20625560,20630470,4911,"*","Distal Intergenic",14,20640696,20641691,996,2,"341799","ENST00000320704.3",11221
"4570","chr14",20653871,20654562,692,"*","Distal Intergenic",14,20640696,20641691,996,2,"341799","ENST00000320704.3",-12180
"4571","chr14",20655232,20657435,2204,"*","Distal Intergenic",14,20640696,20641691,996,2,"341799","ENST00000320704.3",-13541
"4572","chr14",20874999,20875387,389,"*","Promoter",14,20874305,20875768,1464,2,"100507513","ENST00000555481.1",381
"4573","chr14",21023068,21024809,1742,"*","Promoter",14,21023314,21023386,73,2,"102465428","ENST00000622747.1",0
"4574","chr14",22884135,22885018,884,"*","Promoter",14,22883222,22887678,4457,1,"161253","ENST00000267396.9",913
"4575","chr14",22885483,22886631,1149,"*","3' UTR",14,22883222,22887678,4457,1,"161253","ENST00000267396.9",2261
"4576","chr14",22895717,22899316,3600,"*","3' UTR",14,22901672,22902241,570,2,"55147","ENST00000557245.1",2925
"4577","chr14",22980985,22982360,1376,"*","Promoter",14,22946270,22982258,35989,2,"54930","ENST00000555074.1",0
"4578","chr14",23267043,23267530,488,"*","Intron (ENST00000399910.5/100507650, intron 12 of 15)",14,23262932,23270634,7703,1,"100507650","ENST00000463881.1",4111
"4579","chr14",23267897,23271293,3397,"*","3' UTR",14,23262932,23270634,7703,1,"100507650","ENST00000463881.1",4965
"4580","chr14",23272339,23276395,4057,"*","3' UTR",14,23262932,23270634,7703,1,"100507650","ENST00000463881.1",9407
"4581","chr14",23276572,23277299,728,"*","Exon (ENST00000357460.7/57594, exon 2 of 2)",14,23275183,23286070,10888,2,"57594","ENST00000673724.1",8771
"4582","chr14",23280960,23281460,501,"*","Intron (ENST00000357460.7/57594, intron 1 of 1)",14,23275183,23286070,10888,2,"57594","ENST00000673724.1",4610
"4583","chr14",23284759,23285624,866,"*","Promoter",14,23275183,23286070,10888,2,"57594","ENST00000673724.1",446
"4584","chr14",23286562,23287407,846,"*","Promoter",14,23272422,23286132,13711,2,"57594","ENST00000357460.7",-430
"4585","chr14",23287453,23294901,7449,"*","5' UTR",14,23272422,23286132,13711,2,"57594","ENST00000357460.7",-1321
"4586","chr14",23295136,23299809,4674,"*","Promoter",14,23298790,23307922,9133,1,"100529063","ENST00000553824.5",0
"4587","chr14",23300355,23301090,736,"*","Promoter",14,23298299,23300940,2642,2,"90673","ENST00000561178.5",0
"4588","chr14",23302873,23303517,645,"*","Promoter",14,23295652,23302859,7208,2,"90673","ENST00000452015.9",-14
"4589","chr14",23574988,23576021,1034,"*","Exon (ENST00000397118.7/84502, exon 4 of 7)",14,23569415,23573001,3587,2,"84502","ENST00000544177.1",-1987
"4590","chr14",23576284,23578901,2618,"*","Promoter",14,23568038,23578785,10748,2,"84502","ENST00000397118.7",0
"4591","chr14",24330906,24331302,397,"*","Promoter",14,24318365,24330608,12244,2,"196883","ENST00000545213.5",-298
"4592","chr14",24331413,24332283,871,"*","Promoter",14,24318364,24332484,14121,2,"196883","ENST00000554577.5",201
"4593","chr14",24332331,24341926,9596,"*","Promoter",14,24336025,24339991,3967,2,"11035","ENST00000216274.10",0
"4594","chr14",24342491,24342964,474,"*","Distal Intergenic",14,24339157,24340022,866,2,"11035","ENST00000557253.1",-2469
"4595","chr14",24343847,24344120,274,"*","Distal Intergenic",14,24339157,24340022,866,2,"11035","ENST00000557253.1",-3825
"4596","chr14",24352138,24353088,951,"*","Exon (ENST00000636904.1/ENST00000636904.1, exon 1 of 1)",14,24339157,24340022,866,2,"11035","ENST00000557253.1",-12116
"4597","chr14",25046963,25052049,5087,"*","Promoter",14,24809454,25050147,240694,2,"29091","ENST00000323944.10",0
"4598","chr14",26086925,26087853,929,"*","Intron (ENST00000546412.2/107984700, intron 2 of 9)",14,25795423,26143254,347832,2,"107984700","ENST00000657312.1",55401
"4599","chr14",26089453,26089917,465,"*","Intron (ENST00000546412.2/107984700, intron 2 of 9)",14,25795423,26143254,347832,2,"107984700","ENST00000657312.1",53337
"4600","chr14",26203827,26206480,2654,"*","Distal Intergenic",14,25647304,26143305,496002,2,"107984700","ENST00000546412.2",-60522
"4601","chr14",28116420,28121581,5162,"*","Distal Intergenic",14,27322079,27845286,523208,2,"728755","ENST00000555797.1",-271134
"4602","chr14",28121886,28126877,4992,"*","Distal Intergenic",14,27322079,27845286,523208,2,"728755","ENST00000555797.1",-276600
"4603","chr14",28387471,28388303,833,"*","Intron (ENST00000548280.1/ENST00000548280.1, intron 1 of 2)",14,28592223,28613623,21401,2,"105370422","ENST00000549742.1",225320
"4604","chr14",28388469,28389132,664,"*","Intron (ENST00000548280.1/ENST00000548280.1, intron 1 of 2)",14,28592223,28613623,21401,2,"105370422","ENST00000549742.1",224491
"4605","chr14",28389207,28390009,803,"*","Intron (ENST00000548280.1/ENST00000548280.1, intron 1 of 2)",14,28592223,28613623,21401,2,"105370422","ENST00000549742.1",223614
"4606","chr14",28754104,28766502,12399,"*","Promoter",14,28727415,28765292,37878,2,"103695363","ENST00000658593.1",0
"4607","chr14",28766736,28767227,492,"*","Promoter",14,28766787,28770277,3491,1,"2290","ENST00000313071.7",0
"4608","chr14",28767615,28786681,19067,"*","Promoter",14,28782909,28785693,2785,2,"105370424","ENST00000664733.1",0
"4609","chr14",29453336,29454076,741,"*","Intron (ENST00000652296.1/ENST00000652296.1, intron 1 of 4)",14,29323966,29392048,68083,2,"102724934","ENST00000652703.1",-61288
"4610","chr14",29455159,29456444,1286,"*","Intron (ENST00000652296.1/ENST00000652296.1, intron 1 of 4)",14,29323966,29392048,68083,2,"102724934","ENST00000652703.1",-63111
"4611","chr14",29925102,29926834,1733,"*","Promoter",14,29576942,29927642,350701,2,"5587","ENST00000415220.6",808
"4612","chr14",29927967,29930387,2421,"*","Promoter",14,29928445,29932756,4312,1,"105370429","ENST00000654897.1",0
"4613","chr14",29938708,29939357,650,"*","Intron (ENST00000549503.1/5587, intron 3 of 5)",14,29928445,29932756,4312,1,"105370429","ENST00000654897.1",10263
"4614","chr14",29939752,29941284,1533,"*","Exon (ENST00000553082.1/ENST00000553082.1, exon 1 of 5)",14,29928445,29932756,4312,1,"105370429","ENST00000654897.1",11307
"4615","chr14",29942144,29942691,548,"*","Intron (ENST00000553082.1/ENST00000553082.1, intron 1 of 4)",14,29928445,29932756,4312,1,"105370429","ENST00000654897.1",13699
"4616","chr14",29943124,29943656,533,"*","Intron (ENST00000553082.1/ENST00000553082.1, intron 1 of 4)",14,29928445,29932756,4312,1,"105370429","ENST00000654897.1",14679
"4617","chr14",30873150,30876693,3544,"*","Promoter",14,30874514,30890100,15587,1,"1690","ENST00000216361.9",0
"4618","chr14",31935416,31936275,860,"*","Distal Intergenic",14,31944853,31950382,5530,1,"105370439","ENST00000553330.1",-8578
"4619","chr14",32930478,32934787,4310,"*","Promoter",14,32934396,33801103,866708,1,"64067","ENST00000551634.6",0
"4620","chr14",32934908,32938712,3805,"*","Promoter",14,32934933,33801109,866177,1,"64067","ENST00000551492.5",0
"4621","chr14",32940033,32941131,1099,"*","Promoter",14,32939317,33801109,861793,1,"64067","ENST00000357798.9",716
"4622","chr14",32941384,32941863,480,"*","Intron (ENST00000551634.6/64067, intron 1 of 10)",14,32939317,33801109,861793,1,"64067","ENST00000357798.9",2067
"4623","chr14",33134529,33135260,732,"*","Intron (ENST00000551634.6/64067, intron 1 of 10)",14,33213678,33681042,467365,1,"64067","ENST00000547068.5",-78418
"4624","chr14",33949584,33950572,989,"*","Promoter",14,33925399,33950826,25428,2,"112399","ENST00000553215.5",254
"4625","chr14",34060375,34061404,1030,"*","Intron (ENST00000487915.6/102724945, intron 4 of 5)",14,34040097,34059300,19204,1,"105370445","ENST00000555922.1",20278
"4626","chr14",35529230,35534043,4814,"*","Promoter",14,35534164,35537054,2891,1,"84684","ENST00000307169.4",-121
"4627","chr14",35534112,35537774,3663,"*","Promoter",14,35534164,35537054,2891,1,"84684","ENST00000307169.4",0
"4628","chr14",35938552,35940660,2109,"*","Intron (ENST00000660969.2/ENST00000660969.2, intron 2 of 3)",14,35867777,35870393,2617,1,"84312","ENST00000552849.1",70775
"4629","chr14",36010164,36011082,919,"*","Intron (ENST00000660969.2/ENST00000660969.2, intron 3 of 3)",14,36061026,36067190,6165,2,"105370452","ENST00000546376.1",56108
"4630","chr14",36438793,36440146,1354,"*","Intron (ENST00000634305.1/ENST00000634305.1, intron 2 of 3)",14,36477019,36477628,610,2,"253970","ENST00000521380.1",37482
"4631","chr14",36441057,36447664,6608,"*","Intron (ENST00000634305.1/ENST00000634305.1, intron 2 of 3)",14,36477019,36477628,610,2,"253970","ENST00000521380.1",29964
"4632","chr14",36491379,36529699,38321,"*","Promoter",14,36519278,36523016,3739,1,"100506237","ENST00000521292.2",0
"4633","chr14",36529771,36532196,2426,"*","Intron (ENST00000634305.1/ENST00000634305.1, intron 3 of 3)",14,36516417,36521149,4733,2,"7080","ENST00000518149.5",-8622
"4634","chr14",36570882,36571747,866,"*","Intron (ENST00000634305.1/ENST00000634305.1, intron 3 of 3)",14,36580004,36582614,2611,2,"26257","ENST00000258829.6",10867
"4635","chr14",36571909,36594326,22418,"*","Promoter",14,36580004,36582614,2611,2,"26257","ENST00000258829.6",0
"4636","chr14",36594383,36596785,2403,"*","Intron (ENST00000634305.1/ENST00000634305.1, intron 3 of 3)",14,36580004,36582614,2611,2,"26257","ENST00000258829.6",-11769
"4637","chr14",36639549,36641028,1480,"*","Intron (ENST00000634305.1/ENST00000634305.1, intron 3 of 3)",14,36657568,36662008,4441,1,"5083","ENST00000553267.4",-16540
"4638","chr14",36641088,36643031,1944,"*","Intron (ENST00000634305.1/ENST00000634305.1, intron 3 of 3)",14,36657568,36662008,4441,1,"5083","ENST00000553267.4",-14537
"4639","chr14",36643390,36672196,28807,"*","Promoter",14,36647083,36658801,11719,2,"105370455","ENST00000555107.1",0
"4640","chr14",36672238,36672515,278,"*","Intron (ENST00000402703.6/5083, intron 4 of 4)",14,36665990,36676355,10366,1,"5083","ENST00000557107.1",6248
"4641","chr14",36675951,36676681,731,"*","3' UTR",14,36665990,36676355,10366,1,"5083","ENST00000557107.1",9961
"4642","chr14",36676931,36677761,831,"*","3' UTR",14,36665990,36676355,10366,1,"5083","ENST00000557107.1",10941
"4643","chr14",37576426,37577118,693,"*","Intron (ENST00000694969.1/145282, intron 7 of 7)",14,37564047,37579125,15079,1,"145282","ENST00000554829.1",12379
"4644","chr14",37577328,37595091,17764,"*","Promoter",14,37591093,37594262,3170,2,"3169","ENST00000545425.2",0
"4645","chr14",37595264,37613485,18222,"*","Promoter",14,37595629,37842717,247089,1,"319089","ENST00000553443.6",0
"4646","chr14",37620398,37624653,4256,"*","5' UTR",14,37611251,38041442,430192,1,"319089","ENST00000533625.5",9147
"4647","chr14",38205880,38214961,9082,"*","Promoter",14,38207904,38213067,5164,1,"6751","ENST00000267377.3",0
"4648","chr14",38215456,38216142,687,"*","Distal Intergenic",14,38207904,38213067,5164,1,"6751","ENST00000267377.3",7552
"4649","chr14",38220250,38220829,580,"*","Distal Intergenic",14,38207904,38213067,5164,1,"6751","ENST00000267377.3",12346
"4650","chr14",38233865,38234187,323,"*","Distal Intergenic",14,38254000,38256093,2094,2,"161198","ENST00000342213.3",21906
"4651","chr14",38244650,38245352,703,"*","Distal Intergenic",14,38254000,38256093,2094,2,"161198","ENST00000342213.3",10741
"4652","chr14",38252083,38258298,6216,"*","Promoter",14,38256202,38371338,115137,1,"112268136","ENST00000655453.1",0
"4653","chr14",38298360,38298716,357,"*","Exon (ENST00000655453.1/112268136, exon 3 of 4)",14,38290953,38311930,20978,1,"112268136","ENST00000555636.1",7407
"4654","chr14",38307582,38308356,775,"*","Intron (ENST00000655453.1/112268136, intron 3 of 3)",14,38290953,38311930,20978,1,"112268136","ENST00000555636.1",16629
"4655","chr14",38308496,38310648,2153,"*","Intron (ENST00000655453.1/112268136, intron 3 of 3)",14,38290953,38311930,20978,1,"112268136","ENST00000555636.1",17543
"4656","chr14",38310696,38311281,586,"*","Intron (ENST00000655453.1/112268136, intron 3 of 3)",14,38290953,38311930,20978,1,"112268136","ENST00000555636.1",19743
"4657","chr14",41202384,41204956,2573,"*","Distal Intergenic",14,40954898,40975877,20980,1,"644919","ENST00000515218.2",247486
"4658","chr14",41206354,41207636,1283,"*","Distal Intergenic",14,40954898,40975877,20980,1,"644919","ENST00000515218.2",251456
"4659","chr14",41403561,41405112,1552,"*","Distal Intergenic",14,41587861,41604856,16996,2,"105370469","ENST00000557067.1",199744
"4660","chr14",41603290,41604349,1060,"*","Promoter",14,41587861,41604856,16996,2,"105370469","ENST00000557067.1",507
"4661","chr14",41605308,41606007,700,"*","Promoter",14,41583657,41604988,21332,2,"105370469","ENST00000661475.1",-320
"4662","chr14",41606340,41610665,4326,"*","Promoter",14,41606876,41904549,297674,1,"145581","ENST00000298119.9",0
"4663","chr14",42333858,42336121,2264,"*","Distal Intergenic",14,41699427,41904549,205123,1,"145581","ENST00000554171.1",634431
"4664","chr14",42336278,42337142,865,"*","Distal Intergenic",14,41699427,41904549,205123,1,"145581","ENST00000554171.1",636851
"4665","chr14",42652228,42654496,2269,"*","Intron (ENST00000557251.1/ENST00000557251.1, intron 2 of 3)",14,43308648,43314803,6156,1,"105370470","ENST00000655457.1",-654152
"4666","chr14",42655930,42656471,542,"*","Intron (ENST00000557251.1/ENST00000557251.1, intron 2 of 3)",14,43308648,43314803,6156,1,"105370470","ENST00000655457.1",-652177
"4667","chr14",45290569,45294941,4373,"*","Distal Intergenic",14,45237697,45253540,15844,2,"55320","ENST00000494512.1",-37029
"4668","chr14",45295297,45299751,4455,"*","Distal Intergenic",14,45237697,45253540,15844,2,"55320","ENST00000494512.1",-41757
"4669","chr14",46319718,46320873,1156,"*","Intron (ENST00000666179.1/100506412, intron 4 of 4)",14,46471359,46501611,30253,1,"100506412","ENST00000556071.5",-150486
"4670","chr14",46321217,46321753,537,"*","Intron (ENST00000666179.1/100506412, intron 4 of 4)",14,46471359,46501611,30253,1,"100506412","ENST00000556071.5",-149606
"4671","chr14",46322794,46325184,2391,"*","Intron (ENST00000666179.1/100506412, intron 4 of 4)",14,46471359,46501611,30253,1,"100506412","ENST00000556071.5",-146175
"4672","chr14",47671511,47678441,6931,"*","Promoter",14,46840092,47675605,835514,2,"161357","ENST00000399232.8",0
"4673","chr14",48801816,48805419,3604,"*","Distal Intergenic",14,49057713,49077505,19793,2,"105378178","ENST00000557062.1",272086
"4674","chr14",48805734,48808167,2434,"*","Distal Intergenic",14,49057713,49077505,19793,2,"105378178","ENST00000557062.1",269338
"4675","chr14",48808312,48808660,349,"*","Distal Intergenic",14,49057713,49077505,19793,2,"105378178","ENST00000557062.1",268845
"4676","chr14",48808724,48809803,1080,"*","Distal Intergenic",14,49057713,49077505,19793,2,"105378178","ENST00000557062.1",267702
"4677","chr14",48809884,48810612,729,"*","Distal Intergenic",14,49057713,49077505,19793,2,"105378178","ENST00000557062.1",266893
"4678","chr14",49362413,49370511,8099,"*","Distal Intergenic",14,49585390,49586325,936,2,"6235","ENST00000557519.1",215814
"4679","chr14",49370553,49370942,390,"*","Distal Intergenic",14,49585390,49586325,936,2,"6235","ENST00000557519.1",215383
"4680","chr14",49371393,49372700,1308,"*","Distal Intergenic",14,49585390,49586325,936,2,"6235","ENST00000557519.1",213625
"4681","chr14",49691827,49693264,1438,"*","Promoter",14,49693105,49751847,58743,1,"122773","ENST00000556392.5",0
"4682","chr14",50001964,50004435,2472,"*","Promoter",14,49991558,50001288,9731,2,"283551","ENST00000701948.1",-676
"4683","chr14",50395510,50396167,658,"*","Promoter",14,50357060,50396076,39017,2,"8814","ENST00000531052.1",0
"4684","chr14",50558674,50559143,470,"*","Promoter",14,50559087,50590957,31871,1,"51062","ENST00000555960.5",0
"4685","chr14",50559192,50560056,865,"*","Promoter",14,50559552,50634017,74466,1,"51062","ENST00000553509.2",0
"4686","chr14",50822619,50823911,1293,"*","Promoter",14,50792046,50821956,29911,2,"51199","ENST00000486950.5",-663
"4687","chr14",50824058,50825660,1603,"*","Intron (ENST00000530997.7/51199, intron 2 of 30)",14,50792046,50821956,29911,2,"51199","ENST00000486950.5",-2102
"4688","chr14",50826205,50830555,4351,"*","Promoter",14,50725827,50830479,104653,2,"51199","ENST00000382043.8",0
"4689","chr14",50831321,50834501,3181,"*","Promoter",14,50719763,50831162,111400,2,"51199","ENST00000530997.7",-159
"4690","chr14",50870898,50872043,1146,"*","Promoter",14,50872053,50904970,32918,1,"145447","ENST00000337334.7",-10
"4691","chr14",50872257,50873312,1056,"*","Promoter",14,50872163,50893569,21407,1,"145447","ENST00000554241.5",94
"4692","chr14",51092187,51095060,2874,"*","Promoter",14,50996064,51095076,99013,2,"114088","ENST00000360392.4",16
"4693","chr14",51095741,51097544,1804,"*","Promoter",14,50975262,51096061,120800,2,"114088","ENST00000298355.7",0
"4694","chr14",51861041,51863441,2401,"*","Promoter",14,51861324,51966903,105580,1,"54331","ENST00000554736.5",0
"4695","chr14",52066133,52071807,5675,"*","Promoter",14,52004809,52069059,64251,2,"22795","ENST00000216286.10",0
"4696","chr14",52266128,52270279,4152,"*","Promoter",14,52267698,52276724,9027,1,"5729","ENST00000306051.3",0
"4697","chr14",52270338,52271281,944,"*","Intron (ENST00000306051.3/5729, intron 1 of 1)",14,52267812,52275006,7195,1,"5729","ENST00000553372.1",2526
"4698","chr14",52312072,52317766,5695,"*","Promoter",14,52314305,52327509,13205,1,"5732","ENST00000557436.1",0
"4699","chr14",53742863,53743715,853,"*","Intron (ENST00000648066.1/105370504, intron 6 of 9)",14,53685139,53850882,165744,2,"105370503","ENST00000418927.2",107167
"4700","chr14",53745551,53746044,494,"*","Intron (ENST00000648066.1/105370504, intron 6 of 9)",14,53685139,53850882,165744,2,"105370503","ENST00000418927.2",104838
"4701","chr14",53943829,53944269,441,"*","Distal Intergenic",14,53948427,53948484,58,2,"100847076","ENST00000580850.1",4215
"4702","chr14",53944335,53946767,2433,"*","Distal Intergenic",14,53948427,53948484,58,2,"100847076","ENST00000580850.1",1717
"4703","chr14",53946979,53949025,2047,"*","Promoter",14,53948427,53948484,58,2,"100847076","ENST00000580850.1",0
"4704","chr14",53950698,53952323,1626,"*","Promoter",14,53950622,53952147,1526,2,"652","ENST00000558961.1",0
"4705","chr14",53954386,53956140,1755,"*","Promoter",14,53949739,53954552,4814,2,"652","ENST00000417573.5",0
"4706","chr14",53957240,53958073,834,"*","Promoter",14,53949736,53956825,7090,2,"652","ENST00000245451.9",-415
"4707","chr14",53958112,53958809,698,"*","Promoter",14,53951892,53958761,6870,2,"652","ENST00000559642.1",0
"4708","chr14",53959123,53960102,980,"*","Promoter",14,53951892,53958761,6870,2,"652","ENST00000559642.1",-362
"4709","chr14",53961694,53964456,2763,"*","Exon (ENST00000667337.1/ENST00000667337.1, exon 2 of 2)",14,53951892,53958761,6870,2,"652","ENST00000559642.1",-2933
"4710","chr14",54217523,54222466,4944,"*","Distal Intergenic",14,54396849,54417951,21103,1,"1033","ENST00000555837.5",-174383
"4711","chr14",54360811,54361641,831,"*","Distal Intergenic",14,54396849,54417951,21103,1,"1033","ENST00000555837.5",-35208
"4712","chr14",54362554,54363618,1065,"*","Distal Intergenic",14,54396849,54417951,21103,1,"1033","ENST00000555837.5",-33231
"4713","chr14",54564299,54565233,935,"*","Promoter",14,54566117,54567910,1794,1,"23034","ENST00000673751.1",-884
"4714","chr14",54568188,54569920,1733,"*","Promoter",14,54567632,54703867,136236,1,"23034","ENST00000555112.1",556
"4715","chr14",54900532,54902245,1714,"*","Promoter",14,54842996,54902446,59451,2,"2643","ENST00000395521.6",201
"4716","chr14",55126558,55127590,1033,"*","Intron (ENST00000553493.5/3958, intron 1 of 2)",14,55129252,55145423,16172,1,"3958","ENST00000254301.14",-1662
"4717","chr14",55128187,55129177,991,"*","Promoter",14,55129252,55145423,16172,1,"3958","ENST00000254301.14",-75
"4718","chr14",55129379,55131532,2154,"*","Promoter",14,55129260,55143721,14462,1,"3958","ENST00000554715.1",119
"4719","chr14",56119819,56121151,1333,"*","Promoter",14,56119109,56290293,171185,1,"57161","ENST00000561019.1",710
"4720","chr14",56729512,56730997,1486,"*","Exon (ENST00000554597.5/ENST00000554597.5, exon 1 of 3)",14,56801735,56805648,3914,2,"5015","ENST00000554845.2",74651
"4721","chr14",56731040,56731934,895,"*","Distal Intergenic",14,56801735,56805648,3914,2,"5015","ENST00000554845.2",73714
"4722","chr14",56732413,56732903,491,"*","Distal Intergenic",14,56801735,56805648,3914,2,"5015","ENST00000554845.2",72745
"4723","chr14",56792971,56796385,3415,"*","Distal Intergenic",14,56801735,56805648,3914,2,"5015","ENST00000554845.2",9263
"4724","chr14",56796647,56798223,1577,"*","Distal Intergenic",14,56801735,56805648,3914,2,"5015","ENST00000554845.2",7425
"4725","chr14",56800607,56801043,437,"*","3' UTR",14,56801735,56805648,3914,2,"5015","ENST00000554845.2",4605
"4726","chr14",56802886,56805321,2436,"*","Promoter",14,56801735,56805648,3914,2,"5015","ENST00000554845.2",327
"4727","chr14",56807412,56807960,549,"*","Intron (ENST00000339475.10/5015, intron 2 of 4)",14,56800707,56805667,4961,2,"5015","ENST00000408990.8",-1745
"4728","chr14",56808004,56821026,13023,"*","Promoter",14,56813183,56930833,117651,1,"100309464","ENST00000534909.2",0
