"","seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS"
"460","chr1",150629223,150629602,380,"*","Promoter",1,150600851,150629566,28716,2,"2029","ENST00000369016.8",0
"461","chr1",150629831,150630103,273,"*","Promoter",1,150629819,150635733,5915,1,"112268239","ENST00000690011.2",12
"462","chr1",150630177,150630744,568,"*","Promoter",1,150629819,150635733,5915,1,"112268239","ENST00000690011.2",358
"463","chr1",150696926,150697123,198,"*","Promoter",1,150694512,150697108,2597,2,"55204","ENST00000479757.1",0
"464","chr1",150875822,150876370,549,"*","Promoter",1,150836424,150876568,40145,2,"405","ENST00000497108.6",198
"465","chr1",150926363,150927041,679,"*","Promoter",1,150926363,150964737,38375,1,"9869","ENST00000692827.1",0
"466","chr1",150973512,150974374,863,"*","Promoter",1,150968107,150974435,6329,2,"29956","ENST00000457392.1",61
"467","chr1",150974939,150975118,180,"*","Promoter",1,150965173,150975003,9831,2,"29956","ENST00000271688.10",0
"468","chr1",151006380,151006785,406,"*","Promoter",1,150997108,151006485,9378,2,"55793","ENST00000493834.2",0
"469","chr1",151008497,151009045,549,"*","Promoter",1,151008530,151035713,27184,1,"58497","ENST00000368935.1",0
"470","chr1",151009116,151009512,397,"*","Promoter",1,151008530,151035713,27184,1,"58497","ENST00000368935.1",586
"471","chr1",151039370,151039599,230,"*","Promoter",1,151038840,151046687,7848,1,"149428","ENST00000485855.1",530
"472","chr1",151047747,151048513,767,"*","Promoter",1,151047751,151051420,3670,1,"54964","ENST00000368926.6",0
"473","chr1",151057821,151058384,564,"*","Intron (ENST00000439374.6/56882, intron 4 of 7)",1,151052114,151059574,7461,2,"56882","ENST00000483763.5",1190
"474","chr1",151058619,151059614,996,"*","Promoter",1,151052114,151059574,7461,2,"56882","ENST00000483763.5",0
"475","chr1",151060504,151060801,298,"*","Promoter",1,151060397,151069544,9148,1,"10962","ENST00000368921.5",107
"476","chr1",151070167,151071113,947,"*","Promoter",1,151070578,151097915,27338,1,"126626","ENST00000462520.5",0
"477","chr1",1511174,1511997,824,"*","Promoter",1,1512162,1534685,22524,1,"55210","ENST00000378756.8",-165
"478","chr1",151145438,151145620,183,"*","Promoter",1,151131685,151146457,14773,2,"10500","ENST00000368912.7",837
"479","chr1",151145696,151146161,466,"*","Promoter",1,151131685,151146457,14773,2,"10500","ENST00000368912.7",296
"480","chr1",151146194,151146662,469,"*","Promoter",1,151131685,151146457,14773,2,"10500","ENST00000368912.7",0
"481","chr1",151147089,151147247,159,"*","Promoter",1,151131707,151146631,14925,2,"10500","ENST00000368914.8",-458
"482","chr1",151164686,151165884,1199,"*","Promoter",1,151159748,151165902,6155,2,"388695","ENST00000368908.10",18
"483","chr1",151166062,151167056,995,"*","Promoter",1,151166066,151166950,885,1,"79005","ENST00000471039.1",0
"484","chr1",151188474,151188800,327,"*","Intron (ENST00000368892.9/6944, intron 1 of 5)",1,151185522,151190143,4622,2,"6944","ENST00000471423.1",1343
"485","chr1",151189012,151190181,1170,"*","Promoter",1,151176462,151190158,13697,2,"6944","ENST00000354473.4",0
"486","chr1",151198242,151198530,289,"*","Promoter",1,151198551,151249536,50986,1,"8394","ENST00000349792.9",-21
"487","chr1",151198568,151200671,2104,"*","Promoter",1,151198725,151227361,28637,1,"8394","ENST00000454769.2",0
"488","chr1",151254756,151255928,1173,"*","Promoter",1,151254758,151262910,8153,1,"5710","ENST00000461434.1",0
"489","chr1",151281484,151281968,485,"*","Promoter",1,151280024,151281929,1906,2,"100507670","ENST00000447795.3",0
"490","chr1",151282253,151283539,1287,"*","Promoter",1,151282288,151291895,9608,1,"57592","ENST00000449313.5",0
"491","chr1",151326375,151327186,812,"*","Promoter",1,151315640,151327377,11738,2,"5298","ENST00000438243.2",191
"492","chr1",151327228,151327696,469,"*","Promoter",1,151291804,151327416,35613,2,"5298","ENST00000368873.6",0
"493","chr1",151327805,151328642,838,"*","Promoter",1,151291797,151327715,35919,2,"5298","ENST00000368874.8",-90
"494","chr1",151345666,151346885,1220,"*","Promoter",1,151342247,151346822,4576,2,"5993","ENST00000392746.7",0
"495","chr1",151346935,151347310,376,"*","Promoter",1,151346938,151348027,1090,1,"101927886","ENST00000455503.2",0
"496","chr1",151347541,151348028,488,"*","Promoter",1,151341829,151347326,5498,2,"5993","ENST00000368870.6",-215
"497","chr1",151372458,151372691,234,"*","Promoter",1,151364312,151372691,8380,2,"8991","ENST00000455397.5",0
"498","chr1",151399241,151400572,1332,"*","Promoter",1,151399560,151401052,1493,1,"5692","ENST00000495288.5",0
"499","chr1",151457935,151458594,660,"*","Promoter",1,151424213,151457677,33465,2,"23126","ENST00000703169.1",-258
"500","chr1",151458989,151459385,397,"*","Promoter",1,151402724,151459178,56455,2,"23126","ENST00000358476.7",0
"501","chr1",151473434,151473796,363,"*","Distal Intergenic",1,151402724,151459494,56771,2,"23126","ENST00000271715.7",-13940
"502","chr1",151510226,151511142,917,"*","Promoter",1,151510510,151519029,8520,1,"57530","ENST00000505188.5",0
"503","chr1",151511497,151512264,768,"*","Promoter",1,151511387,151538692,27306,1,"57530","ENST00000271636.12",110
"504","chr1",151512305,151512850,546,"*","Promoter",1,151511387,151538692,27306,1,"57530","ENST00000271636.12",918
"505","chr1",151513010,151513288,279,"*","Intron (ENST00000505188.5/57530, intron 1 of 1)",1,151511387,151538692,27306,1,"57530","ENST00000271636.12",1623
"506","chr1",151539862,151540112,251,"*","Promoter",1,151540305,151583583,43279,1,"7286","ENST00000392712.7",-193
"507","chr1",151540328,151540501,174,"*","Promoter",1,151540334,151569826,29493,1,"7286","ENST00000498606.5",0
"508","chr1",151540543,151541544,1002,"*","Promoter",1,151540516,151561855,21340,1,"7286","ENST00000434112.1",27
"509","chr1",151612247,151612565,319,"*","Promoter",1,151612337,151694484,82148,1,"81609","ENST00000642349.1",0
"510","chr1",151612694,151613544,851,"*","Promoter",1,151612486,151660188,47703,1,"81609","ENST00000642582.1",208
"511","chr1",151613617,151613919,303,"*","Promoter",1,151613926,151694445,80520,1,"81609","ENST00000644970.1",-7
"512","chr1",151619806,151620070,265,"*","Intron (ENST00000642376.1/81609, intron 1 of 10)",1,151613926,151694445,80520,1,"81609","ENST00000644970.1",5880
"513","chr1",151762674,151763504,831,"*","Promoter",1,151762899,151771330,8432,1,"51686","ENST00000635322.1",0
"514","chr1",151763555,151764341,787,"*","Promoter",1,151763578,151771332,7755,1,"51686","ENST00000479764.7",0
"515","chr1",151789920,151790316,397,"*","Promoter",1,151774099,151790430,16332,2,"11022","ENST00000526413.5",114
"516","chr1",151790862,151791326,465,"*","Promoter",1,151790842,151794402,3561,1,"109729141","ENST00000389897.3",20
"517","chr1",151791445,151791702,258,"*","Promoter",1,151773494,151791416,17923,2,"11022","ENST00000368822.5",-29
"518","chr1",151839933,151840461,529,"*","Promoter",1,151837821,151840164,2344,2,"100191040","ENST00000694869.1",0
"519","chr1",151909034,151909398,365,"*","Promoter",1,151874055,151909502,35448,2,"117145","ENST00000471464.5",104
"520","chr1",151909737,151910620,884,"*","Promoter",1,151894830,151909637,14808,2,"117145","ENST00000489410.1",-100
"521","chr1",151992077,151992617,541,"*","Promoter",1,151982918,151992578,9661,2,"6281","ENST00000368809.1",0
"522","chr1",151992801,151993559,759,"*","Promoter",1,151982918,151992578,9661,2,"6281","ENST00000368809.1",-223
"523","chr1",151993604,151993891,288,"*","Promoter",1,151982915,151993859,10945,2,"6281","ENST00000368811.8",0
"524","chr1",151993986,151994227,242,"*","Promoter",1,151982915,151993859,10945,2,"6281","ENST00000368811.8",-127
"525","chr1",152035344,152035710,367,"*","Intron (ENST00000432386.1/441908, intron 12 of 12)",1,152032506,152037004,4499,2,"6282","ENST00000271638.3",1294
"526","chr1",152036655,152037033,379,"*","Promoter",1,152032506,152037004,4499,2,"6282","ENST00000271638.3",0
"527","chr1",152047832,152048055,224,"*","Promoter",1,152032506,152047907,15402,2,"6282","ENST00000478109.1",0
"528","chr1",152048189,152048437,249,"*","Promoter",1,152032506,152047907,15402,2,"6282","ENST00000478109.1",-282
"529","chr1",153123296,153123470,175,"*","Distal Intergenic",1,153112121,153113516,1396,2,"6705","ENST00000468739.2",-9780
"530","chr1",153261852,153262011,160,"*","3' UTR",1,153259687,153262124,2438,1,"4014","ENST00000368742.4",2165
"531","chr1",153545376,153545657,282,"*","Promoter",1,153543613,153545802,2190,2,"6275","ENST00000354332.8",145
"532","chr1",153626976,153627559,584,"*","Promoter",1,153618799,153627505,8707,2,"6284","ENST00000476133.6",0
"533","chr1",153633391,153633831,441,"*","Promoter",1,153633982,153646305,12324,1,"26097","ENST00000368690.7",-151
"534","chr1",153634031,153634810,780,"*","Promoter",1,153634066,153646306,12241,1,"26097","ENST00000368694.8",0
"535","chr1",153635048,153635296,249,"*","Promoter",1,153631661,153634397,2737,2,"6284","ENST00000469931.2",-651
"536","chr1",153658700,153658895,196,"*","Promoter",1,153658703,153661852,3150,1,"23557","ENST00000368685.6",0
"537","chr1",153658963,153659589,627,"*","Promoter",1,153658727,153661564,2838,1,"23557","ENST00000478558.1",236
"538","chr1",153669658,153670981,1324,"*","Promoter",1,153665663,153670232,4570,2,"3608","ENST00000368684.8",0
"539","chr1",153671362,153671859,498,"*","Promoter",1,153661788,153671028,9241,2,"3608","ENST00000615950.4",-334
"540","chr1",153725300,153725447,148,"*","Distal Intergenic",1,153728050,153774808,46759,1,"65123","ENST00000318967.7",-2603
"541","chr1",153727441,153727719,279,"*","Promoter",1,153728050,153774808,46759,1,"65123","ENST00000318967.7",-331
"542","chr1",153728078,153728675,598,"*","Promoter",1,153728091,153773535,45445,1,"65123","ENST00000435409.6",0
"543","chr1",153774997,153776071,1075,"*","Promoter",1,153775313,153780156,4844,1,"11000","ENST00000484014.5",0
"544","chr1",153783276,153783701,426,"*","Distal Intergenic",1,153779201,153780124,924,1,"11000","ENST00000368659.3",4075
"545","chr1",153864158,153864538,381,"*","Intron (ENST00000368655.5/57459, intron 1 of 10)",1,153828258,153898951,70694,2,"57459","ENST00000636014.1",34413
"546","chr1",153921418,153922494,1077,"*","Promoter",1,153809810,153922030,112221,2,"57459","ENST00000634544.1",0
"547","chr1",153922618,153922856,239,"*","Promoter",1,153810097,153922742,112646,2,"57459","ENST00000634408.1",0
"548","chr1",153923295,153924140,846,"*","Promoter",1,153923337,153935240,11904,1,"101928059","ENST00000641267.1",0
"549","chr1",153945314,153945604,291,"*","Promoter",1,153932861,153945269,12409,2,"9909","ENST00000368646.6",-45
"550","chr1",153945698,153946326,629,"*","Promoter",1,153929501,153946718,17218,2,"9909","ENST00000361217.9",392
"551","chr1",153956135,153956556,422,"*","Intron (ENST00000303569.10/200186, intron 1 of 9)",1,153947675,153954989,7315,2,"200186","ENST00000461638.6",-1146
"552","chr1",153956983,153957244,262,"*","Promoter",1,153953316,153958123,4808,2,"200186","ENST00000476883.5",879
"553","chr1",153957277,153958595,1319,"*","Promoter",1,153947675,153958576,10902,2,"200186","ENST00000368630.7",0
"554","chr1",1539599,1539839,241,"*","Promoter",1,1539056,1540350,1295,2,"339453","ENST00000624426.1",511
"555","chr1",153961772,153963498,1727,"*","Promoter",1,153962351,153962420,70,2,"102465441","ENST00000617385.1",0
"556","chr1",153963800,153964552,753,"*","Promoter",1,153959099,153963641,4543,2,"27173","ENST00000537590.5",-159
"557","chr1",153966847,153967384,538,"*","Promoter",1,153967534,153968968,1435,1,"148327","ENST00000477617.5",-150
"558","chr1",153967449,153967700,252,"*","Promoter",1,153967534,153968968,1435,1,"148327","ENST00000477617.5",0
"559","chr1",153967812,153968801,990,"*","Promoter",1,153967892,153973080,5189,1,"148327","ENST00000449724.5",0
"560","chr1",153976692,153977612,921,"*","Promoter",1,153974682,153977394,2713,2,"10899","ENST00000428469.1",0
"561","chr1",153977759,153978373,615,"*","Promoter",1,153974269,153977674,3406,2,"10899","ENST00000271843.9",-85
"562","chr1",153985022,153986312,1291,"*","Promoter",1,153975850,153986246,10397,2,"5872","ENST00000648869.1",0
"563","chr1",153986481,153986644,164,"*","Promoter",1,153982061,153986358,4298,2,"5872","ENST00000495720.5",-123
"564","chr1",153990710,153991721,1012,"*","Promoter",1,153990762,153991698,937,1,"6232","ENST00000392558.4",0
"565","chr1",153991782,153992304,523,"*","Promoter",1,153990921,153992146,1226,1,"6232","ENST00000477151.2",861
"566","chr1",153992729,153992893,165,"*","3' UTR",1,153990921,153992146,1226,1,"6232","ENST00000477151.2",1808
"567","chr1",153992932,153993118,187,"*","Exon (ENST00000368559.7/91181, exon 39 of 40)",1,153990921,153992146,1226,1,"6232","ENST00000477151.2",2011
"568","chr1",1540851,1541107,257,"*","Promoter",1,1534778,1540624,5847,2,"339453","ENST00000378733.9",-227
"569","chr1",154176434,154176622,189,"*","Promoter",1,154171882,154176242,4361,2,"7170","ENST00000505010.5",-192
"570","chr1",154178616,154178974,359,"*","Promoter",1,154157583,154178183,20601,2,"7170","ENST00000302206.9",-433
"571","chr1",154180984,154181262,279,"*","Intron (ENST00000611659.4/7170, intron 1 of 6)",1,154157190,154183042,25853,2,"7170","ENST00000651873.1",1780
"572","chr1",154181337,154181576,240,"*","Intron (ENST00000611659.4/7170, intron 1 of 6)",1,154157190,154183042,25853,2,"7170","ENST00000651873.1",1466
"573","chr1",154181912,154183189,1278,"*","Promoter",1,154155308,154183189,27882,2,"7170","ENST00000368533.8",0
"574","chr1",154183462,154184055,594,"*","Promoter",1,154172067,154183816,11750,2,"7170","ENST00000368527.7",0
"575","chr1",154219341,154220665,1325,"*","Promoter",1,154206696,154220578,13883,2,"25912","ENST00000648267.1",0
"576","chr1",154221112,154222654,1543,"*","Promoter",1,154221328,154237136,15809,1,"9898","ENST00000456325.5",0
"577","chr1",154222908,154223154,247,"*","Intron (ENST00000343815.10/9898, intron 1 of 24)",1,154221328,154237136,15809,1,"9898","ENST00000456325.5",1580
"578","chr1",154271988,154273649,1662,"*","Promoter",1,154272355,154275873,3519,1,"10456","ENST00000696932.1",0
"579","chr1",154325032,154325208,177,"*","Promoter",1,154325525,154351304,25780,1,"57198","ENST00000368489.6",-317
"580","chr1",154352291,154353259,969,"*","Distal Intergenic",1,154346615,154349459,2845,1,"57198","ENST00000505882.1",5676
"581","chr1",154557084,154558463,1380,"*","Promoter",1,154548577,154558662,10086,2,"55585","ENST00000292211.5",199
"582","chr1",154567480,154567666,187,"*","Promoter",1,154564855,154567746,2892,2,"107985206","ENST00000664303.2",80
"583","chr1",154607037,154608779,1743,"*","Promoter",1,154581695,154608114,26420,2,"103","ENST00000647682.2",0
"584","chr1",154608849,154609025,177,"*","Promoter",1,154597265,154608825,11561,2,"103","ENST00000648871.1",-24
"585","chr1",154626656,154627925,1270,"*","Promoter",1,154581695,154627922,46228,2,"103","ENST00000679899.1",0
"586","chr1",154628034,154628276,243,"*","Promoter",1,154582107,154628013,45907,2,"103","ENST00000649724.1",-21
"587","chr1",154936247,154937807,1561,"*","Promoter",1,154924740,154936719,11980,2,"10654","ENST00000368467.4",0
"588","chr1",154955496,154956113,618,"*","Promoter",1,154944080,154956099,12020,2,"57326","ENST00000368463.8",0
"589","chr1",154956296,154956800,505,"*","Promoter",1,154947653,154956123,8471,2,"57326","ENST00000490230.1",-173
"590","chr1",154961212,154962691,1480,"*","Promoter",1,154961825,154962623,799,1,"101928120","ENST00000605085.1",0
"591","chr1",154968995,154970722,1728,"*","Promoter",1,154962298,154970741,8444,2,"6464","ENST00000368445.9",19
"592","chr1",154970869,154971146,278,"*","Promoter",1,154962298,154970747,8450,2,"6464","ENST00000448116.7",-122
"593","chr1",154971298,154971935,638,"*","Promoter",1,154962298,154970747,8450,2,"6464","ENST00000448116.7",-551
"594","chr1",154972326,154972703,378,"*","Intron (ENST00000368450.5/6464, intron 1 of 12)",1,154962298,154970747,8450,2,"6464","ENST00000448116.7",-1579
"595","chr1",154972909,154973330,422,"*","5' UTR",1,154967670,154974336,6667,2,"6464","ENST00000412170.5",1006
"596","chr1",154973484,154973739,256,"*","Promoter",1,154967670,154974336,6667,2,"6464","ENST00000412170.5",597
"597","chr1",154973879,154974115,237,"*","Promoter",1,154967670,154974336,6667,2,"6464","ENST00000412170.5",221
"598","chr1",154974199,154974434,236,"*","Promoter",1,154962298,154974376,12079,2,"6464","ENST00000368450.5",0
"599","chr1",154974687,154976333,1647,"*","Promoter",1,154975693,154975783,91,1,"100423020","ENST00000580920.1",0
"600","chr1",154982519,154983042,524,"*","Promoter",1,154983338,154988132,4795,1,"80308","ENST00000492620.1",-296
"601","chr1",154983350,154984408,1059,"*","Promoter",1,154983352,154991206,7855,1,"80308","ENST00000368433.5",0
"602","chr1",155000300,155000606,307,"*","Distal Intergenic",1,155002630,155018522,15893,1,"51043","ENST00000417934.6",-2024
"603","chr1",155002899,155003342,444,"*","Promoter",1,155002845,155014719,11875,1,"51043","ENST00000483226.1",54
"604","chr1",155003481,155003825,345,"*","Promoter",1,155002845,155014719,11875,1,"51043","ENST00000483226.1",636
"605","chr1",155049829,155050079,251,"*","Promoter",1,155050566,155056238,5673,1,"8751","ENST00000473905.6",-487
"606","chr1",155050207,155050515,309,"*","Promoter",1,155050566,155056238,5673,1,"8751","ENST00000473905.6",-51
"607","chr1",155051699,155051931,233,"*","Promoter",1,155051354,155062768,11415,1,"8751","ENST00000472434.5",345
"608","chr1",155063755,155063955,201,"*","Promoter",1,155063761,155069538,5778,1,"1945","ENST00000427683.2",0
"609","chr1",155064280,155064470,191,"*","Promoter",1,155063761,155069538,5778,1,"1945","ENST00000427683.2",519
"610","chr1",155111304,155111467,164,"*","Distal Intergenic",1,155127876,155134857,6982,1,"1942","ENST00000368406.2",-16409
"611","chr1",155134808,155135688,881,"*","Promoter",1,155135344,155138368,3025,1,"55974","ENST00000484157.5",0
"612","chr1",155135947,155136489,543,"*","Promoter",1,155136316,155138574,2259,1,"55974","ENST00000484027.1",0
"613","chr1",155139704,155140510,807,"*","Promoter",1,155139891,155140407,517,2,"54344","ENST00000368399.1",0
"614","chr1",155172544,155173251,708,"*","Promoter",1,155169408,155172777,3370,2,"200185","ENST00000463527.5",0
"615","chr1",155174021,155174204,184,"*","Promoter",1,155173909,155184969,11061,1,"80128","ENST00000368382.5",112
"616","chr1",155174813,155175128,316,"*","Promoter",1,155174754,155184971,10218,1,"80128","ENST00000611379.1",59
"617","chr1",155193212,155193636,425,"*","Promoter",1,155192202,155192916,715,2,"4582","ENST00000466913.1",-296
"618","chr1",155193706,155194116,411,"*","Promoter",1,155192202,155192916,715,2,"4582","ENST00000466913.1",-790
"619","chr1",155194314,155194704,391,"*","Promoter",1,155194996,155200674,5679,1,"105371450","ENST00000447623.4",-292
"620","chr1",155195268,155196230,963,"*","Promoter",1,155195177,155195272,96,1,"693235","ENST00000607575.3",91
"621","chr1",155196475,155197220,746,"*","Promoter",1,155195588,155196442,855,2,"7059","ENST00000498500.1",-33
"622","chr1",155207672,155207850,179,"*","Promoter",1,155195588,155207897,12310,2,"7059","ENST00000368378.7",47
"623","chr1",155208157,155208593,437,"*","Promoter",1,155208695,155213823,5129,1,"4580","ENST00000368376.8",-102
"624","chr1",155208772,155209130,359,"*","Promoter",1,155208797,155213823,5027,1,"4580","ENST00000316721.8",0
"625","chr1",155209261,155209859,599,"*","Promoter",1,155209251,155213823,4573,1,"4580","ENST00000481771.5",10
"626","chr1",155226379,155227485,1107,"*","Promoter",1,155213821,155227462,13642,2,"2630","ENST00000693149.1",0
"627","chr1",155227794,155228330,537,"*","Promoter",1,155214305,155227539,13235,2,"2630","ENST00000463838.6",-255
"628","chr1",15523732,15524208,477,"*","Promoter",1,15492366,15524192,31827,2,"842","ENST00000400777.7",0
"629","chr1",155241088,155241251,164,"*","Promoter",1,155234452,155241249,6798,2,"2629","ENST00000368373.8",0
"630","chr1",155243297,155243980,684,"*","Promoter",1,155239635,155244606,4972,2,"2629","ENST00000467918.5",626
"631","chr1",155244243,155244598,356,"*","Promoter",1,155239635,155244606,4972,2,"2629","ENST00000467918.5",8
"632","chr1",155244898,155245383,486,"*","Promoter",1,155234868,155244699,9832,2,"2629","ENST00000428024.3",-199
"633","chr1",15524584,15524800,217,"*","Promoter",1,15492855,15524726,31872,2,"842","ENST00000375890.8",0
"634","chr1",155255595,155255845,251,"*","Promoter",1,155252749,155255483,2735,2,"10712","ENST00000481822.1",-112
"635","chr1",155261393,155261834,442,"*","Promoter",1,155257286,155261868,4583,2,"10067","ENST00000462151.5",34
"636","chr1",155261901,155262349,449,"*","Promoter",1,155257285,155262227,4943,2,"10067","ENST00000465312.5",0
"637","chr1",15526885,15527080,196,"*","Promoter",1,15526848,15571733,44886,1,"23341","ENST00000375847.8",37
"638","chr1",155272383,155273363,981,"*","Promoter",1,155262868,155273287,10420,2,"1196","ENST00000361168.9",0
"639","chr1",15527281,15527881,601,"*","Promoter",1,15526848,15571733,44886,1,"23341","ENST00000375847.8",433
"640","chr1",155277552,155277825,274,"*","Promoter",1,155277699,155289847,12149,1,"57657","ENST00000496230.5",0
"641","chr1",155308341,155308529,189,"*","Promoter",1,155308748,155320666,11919,1,"2224","ENST00000611010.4",-219
"642","chr1",155308861,155309907,1047,"*","Promoter",1,155308863,155318473,9611,1,"2224","ENST00000471117.5",0
"643","chr1",155322699,155322879,181,"*","Promoter",1,155323012,155326734,3723,1,"23623","ENST00000467820.5",-133
"644","chr1",155323956,155324307,352,"*","Promoter",1,155324278,155326922,2645,1,"23623","ENST00000489860.5",0
"645","chr1",155324470,155324974,505,"*","Promoter",1,155324513,155331112,6600,1,"23623","ENST00000368349.8",0
"646","chr1",15533852,15534020,169,"*","Intron (ENST00000375838.5/23341, intron 2 of 12)",1,15526848,15571733,44886,1,"23341","ENST00000375847.8",7004
"647","chr1",15543282,15543442,161,"*","Intron (ENST00000375838.5/23341, intron 4 of 12)",1,15542165,15542304,140,1,"107397391","ENST00000516057.1",1117
"648","chr1",155560458,155560702,245,"*","Intron (ENST00000368346.7/55870, intron 1 of 27)",1,155562026,155563944,1919,1,"645676","ENST00000456633.2",-1324
"649","chr1",155562028,155562811,784,"*","Promoter",1,155335268,155562693,227426,2,"55870","ENST00000368346.7",0
"650","chr1",155562921,155564213,1293,"*","Promoter",1,155563235,155614651,51417,1,"55154","ENST00000697770.1",0
"651","chr1",155610539,155610758,220,"*","Promoter",1,155610620,155614931,4312,1,"55154","ENST00000483734.5",0
"652","chr1",155687947,155688714,768,"*","Promoter",1,155659443,155688656,29214,2,"55249","ENST00000368339.9",0
"653","chr1",155688768,155689718,951,"*","Promoter",1,155659446,155688774,29329,2,"55249","ENST00000359205.9",0
"654","chr1",155689885,155690085,201,"*","Promoter",1,155689102,155729064,39963,1,"7818","ENST00000470830.5",783
"655","chr1",155745262,155745508,247,"*","Promoter",1,155745829,155750137,4309,1,"100129405","ENST00000314835.5",-321
"656","chr1",155856462,155857208,747,"*","Promoter",1,155764427,155857204,92778,2,"54856","ENST00000361040.9",0
"657","chr1",155860274,155861206,933,"*","Promoter",1,155859567,155885199,25633,1,"23208","ENST00000368324.5",707
"658","chr1",155910601,155911107,507,"*","Promoter",1,155900274,155910915,10642,2,"6016","ENST00000368322.7",0
"659","chr1",155933576,155934433,858,"*","Promoter",1,155913045,155934399,21355,2,"22889","ENST00000368320.7",0
"660","chr1",155934554,155935200,647,"*","Promoter",1,155913045,155934413,21369,2,"22889","ENST00000368321.8",-141
"661","chr1",155967496,155967878,383,"*","Intron (ENST00000313695.11/9181, intron 2 of 21)",1,155963127,155966479,3353,2,"9181","ENST00000470874.5",-1017
"662","chr1",155975111,155975339,229,"*","Intron (ENST00000313695.11/9181, intron 1 of 21)",1,155946922,155972349,25428,2,"9181","ENST00000696601.1",-2762
"663","chr1",155977244,155978614,1371,"*","Promoter",1,155946851,155978160,31310,2,"9181","ENST00000313695.11",0
"664","chr1",155978914,155979265,352,"*","Promoter",1,155963140,155979099,15960,2,"9181","ENST00000471589.5",0
"665","chr1",156019716,156020906,1191,"*","Promoter",1,156020835,156033342,12508,1,"105371729","ENST00000671325.1",0
"666","chr1",15603118,15603329,212,"*","Exon (ENST00000428945.1/ENST00000428945.1, exon 1 of 2)",1,15617458,15669044,51587,1,"84301","ENST00000480945.6",-14129
"667","chr1",156053991,156054626,636,"*","Promoter",1,156054782,156058506,3725,1,"28956","ENST00000368305.9",-156
"668","chr1",156054818,156055014,197,"*","Promoter",1,156054821,156055993,1173,1,"28956","ENST00000489664.1",0
"669","chr1",156055078,156055670,593,"*","Promoter",1,156055085,156058506,3422,1,"28956","ENST00000487106.5",0
"670","chr1",156061137,156061451,315,"*","Promoter",1,156061160,156070504,9345,1,"57111","ENST00000361084.10",0
"671","chr1",156080539,156081001,463,"*","Promoter",1,156077066,156081704,4639,2,"92312","ENST00000442784.1",703
"672","chr1",156081064,156081683,620,"*","Promoter",1,156077066,156081704,4639,2,"92312","ENST00000442784.1",21
"673","chr1",156081796,156082097,302,"*","Promoter",1,156077066,156081704,4639,2,"92312","ENST00000442784.1",-92
"674","chr1",156082222,156082459,238,"*","Promoter",1,156072013,156082465,10453,2,"92312","ENST00000532414.3",6
"675","chr1",156104709,156104950,242,"*","5' UTR",1,156106698,156138573,31876,1,"4000","ENST00000496738.6",-1748
"676","chr1",156105508,156105716,209,"*","Promoter",1,156106698,156138573,31876,1,"4000","ENST00000496738.6",-982
"677","chr1",156106138,156106304,167,"*","Promoter",1,156106698,156138573,31876,1,"4000","ENST00000496738.6",-394
"678","chr1",156114866,156115305,440,"*","Promoter",1,156114722,156139317,24596,1,"4000","ENST00000368299.7",144
"679","chr1",156124774,156124979,206,"*","Intron (ENST00000502751.5/4000, intron 2 of 3)",1,156126160,156140013,13854,1,"4000","ENST00000448611.6",-1181
"680","chr1",156129928,156130250,323,"*","Intron (ENST00000502751.5/4000, intron 2 of 3)",1,156126555,156139303,12749,1,"4000","ENST00000473598.6",3373
"681","chr1",156161528,156161727,200,"*","Promoter",1,156161227,156175647,14421,1,"64218","ENST00000462892.1",301
"682","chr1",15616483,15616890,408,"*","Promoter",1,15617458,15669044,51587,1,"84301","ENST00000480945.6",-568
"683","chr1",15617452,15618780,1329,"*","Promoter",1,15617458,15669044,51587,1,"84301","ENST00000480945.6",0
"684","chr1",156193202,156193395,194,"*","Promoter",1,156193932,156212795,18864,1,"9673","ENST00000423538.6",-537
"685","chr1",156193447,156193789,343,"*","Promoter",1,156193932,156212795,18864,1,"9673","ENST00000423538.6",-143
"686","chr1",156194136,156194807,672,"*","Promoter",1,156194104,156212796,18693,1,"9673","ENST00000359511.5",32
"687","chr1",156204711,156204879,169,"*","Intron (ENST00000423538.6/9673, intron 2 of 3)",1,156200390,156210427,10038,1,"9673","ENST00000468973.2",4321
"688","chr1",156212331,156212861,531,"*","Promoter",1,156212982,156243332,30351,1,"100527963","ENST00000490491.5",-121
"689","chr1",156212982,156213901,920,"*","Promoter",1,156212982,156243332,30351,1,"100527963","ENST00000490491.5",0
"690","chr1",156281535,156282483,949,"*","Promoter",1,156249224,156282825,33602,2,"23381","ENST00000361813.5",342
"691","chr1",156282516,156282803,288,"*","Promoter",1,156249224,156282825,33602,2,"23381","ENST00000361813.5",22
"692","chr1",156283006,156283867,862,"*","Promoter",1,156282953,156291948,8996,1,"84283","ENST00000357501.6",53
"693","chr1",156291164,156291465,302,"*","Promoter",1,156290687,156291506,820,2,"23381","ENST00000480968.1",41
"694","chr1",156295305,156295681,377,"*","Promoter",1,156290541,156295654,5114,2,"112770","ENST00000472870.5",0
"695","chr1",156337384,156338273,890,"*","Promoter",1,156308969,156338245,29277,2,"7203","ENST00000368259.6",0
"696","chr1",156338529,156338730,202,"*","Promoter",1,156338628,156346995,8368,1,"128229","ENST00000481479.5",0
